uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,ID,FeatureAuthor,FeatureTimestamp,Latitude,Longitude,Northing,Easting,Accuracy,FeatureType,MapSymbol,Source,Note,GC,DateCompleted,Description,Classification,OtherDescription,Picture,geospatialcolumn
1.00003E+18,202241,Lachlan Hanley,2017-09-18 04:52:46.476 GMT,Lachlan Hanley,2017-09-18 04:52:48 GMT,202241,Lachlan Hanley,2017-09-18 07:52:38+03:00,42.6201747,26.12652156,4719006.995,428367.0135,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(428367.01348 4719006.99485)
1.00005E+18,202037,Stephanie Black,2017-09-18 04:53:41.890 GMT,Stephanie Black,2017-09-18 04:53:41 GMT,202037,Stephanie Black,2017-09-18 07:53:30+03:00,42.13609461,26.01853585,4665352.923,418890.4973,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,18/09/2017,,,,,POINT(418890.497312 4665352.923258)
1.00003E+18,202242,Lachlan Hanley,2017-09-18 04:53:55.159 GMT,Lachlan Hanley,2017-09-18 04:53:55 GMT,202242,Lachlan Hanley,2017-09-18 07:53:48+03:00,42.62303125,26.18208402,4719278.646,432926.7222,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(432926.722209 4719278.646232)
1.00003E+18,202243,Lachlan Hanley,2017-09-18 04:54:37.465 GMT,Lachlan Hanley,2017-09-18 04:54:37 GMT,202243,Lachlan Hanley,2017-09-18 07:54:25+03:00,42.62331024,26.21074264,4719287.303,435277.1766,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(435277.176647 4719287.303369)
1.00003E+18,202244,Lachlan Hanley,2017-09-18 04:55:44.473 GMT,Lachlan Hanley,2017-09-18 04:55:44 GMT,202244,Lachlan Hanley,2017-09-18 07:55:34+03:00,42.62316571,26.24712925,4719244.06,438260.9229,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(438260.922876 4719244.06004)
1.00003E+18,202245,Lachlan Hanley,2017-09-18 04:56:02.381 GMT,Lachlan Hanley,2017-09-18 04:56:02 GMT,202245,Lachlan Hanley,2017-09-18 07:55:51+03:00,42.61284381,26.24584904,4718098.834,438145.7229,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(438145.722862 4718098.834473)
1.00003E+18,202246,Lachlan Hanley,2017-09-18 04:56:26.087 GMT,Lachlan Hanley,2017-09-18 04:56:34 GMT,202246,Lachlan Hanley,2017-09-18 07:56:19+03:00,42.61522915,26.22871928,4718376.369,436743.1743,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(436743.17427 4718376.369165)
1.00003E+18,202247,Lachlan Hanley,2017-09-18 04:56:53.612 GMT,Lachlan Hanley,2017-09-18 04:56:53 GMT,202247,Lachlan Hanley,2017-09-18 07:56:44+03:00,42.6156338,26.19256754,4718448.962,433778.5903,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(433778.590319 4718448.962114)
1.00003E+18,202248,Lachlan Hanley,2017-09-18 04:57:16.878 GMT,Lachlan Hanley,2017-09-18 04:57:16 GMT,202248,Lachlan Hanley,2017-09-18 07:57:08+03:00,42.61821598,26.17134238,4718752.521,432040.6108,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(432040.610765 4718752.521437)
1.00003E+18,202249,Lachlan Hanley,2017-09-18 05:00:16.914 GMT,Lachlan Hanley,2017-09-18 05:00:16 GMT,202249,Lachlan Hanley,2017-09-18 08:00:06+03:00,42.61811854,26.00628213,4718887.482,418503.5528,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(418503.552781 4718887.482281)
1.00003E+18,202250,Lachlan Hanley,2017-09-18 05:01:33.048 GMT,Lachlan Hanley,2017-09-18 05:01:33 GMT,202250,Lachlan Hanley,2017-09-18 08:01:19+03:00,42.60225425,26.03501623,4717098.602,420840.0148,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(420840.014758 4717098.602164)
1.00003E+18,202251,Lachlan Hanley,2017-09-18 05:03:31.038 GMT,Lachlan Hanley,2017-09-18 05:03:31 GMT,202251,Lachlan Hanley,2017-09-18 08:03:21+03:00,42.60904884,26.12119291,4717776.083,427917.1833,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(427917.183312 4717776.083068)
1.00003E+18,202252,Lachlan Hanley,2017-09-18 05:04:17.602 GMT,Lachlan Hanley,2017-09-18 05:04:17 GMT,202252,Lachlan Hanley,2017-09-18 08:04:08+03:00,42.61086634,26.14646624,4717956.683,429992.2387,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(429992.238711 4717956.683325)
1.00003E+18,202253,Lachlan Hanley,2017-09-18 05:04:47.509 GMT,Lachlan Hanley,2017-09-18 05:04:47 GMT,202253,Lachlan Hanley,2017-09-18 08:04:35+03:00,42.60408978,26.16074737,4717192.488,431156.1372,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(431156.137178 4717192.487553)
1.00003E+18,202254,Lachlan Hanley,2017-09-18 05:05:26.086 GMT,Lachlan Hanley,2017-09-18 05:05:26 GMT,202254,Lachlan Hanley,2017-09-18 08:05:15+03:00,42.60817091,26.17126784,4717637.159,432023.5744,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(432023.574422 4717637.158782)
1.00003E+18,202255,Lachlan Hanley,2017-09-18 05:06:37.528 GMT,Lachlan Hanley,2017-09-18 05:06:37 GMT,202255,Lachlan Hanley,2017-09-18 08:06:28+03:00,42.60808579,26.19869649,4717606.039,434273.3215,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(434273.321507 4717606.039181)
1.00005E+18,202038,Stephanie Black,2017-09-18 05:06:52.600 GMT,Stephanie Black,2017-09-18 05:07:04 GMT,202038,Stephanie Black,2017-09-18 08:06:46+03:00,42.13989427,26.0066549,4665786.165,417913.5376,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(417913.537646 4665786.165308)
1.00003E+18,202256,Lachlan Hanley,2017-09-18 05:07:01.647 GMT,Lachlan Hanley,2017-09-18 05:07:01 GMT,202256,Lachlan Hanley,2017-09-18 08:06:47+03:00,42.60886138,26.20093293,4717690.428,434457.5786,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(434457.578636 4717690.427759)
1.00003E+18,202257,Lachlan Hanley,2017-09-18 05:07:20.376 GMT,Lachlan Hanley,2017-09-18 05:07:29 GMT,202257,Lachlan Hanley,2017-09-18 08:07:10+03:00,42.60916621,26.20308562,4717722.611,434634.4704,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,18/09/2017,,,,,POINT(434634.470388 4717722.611406)
1.00003E+18,202258,Lachlan Hanley,2017-09-18 05:07:48.994 GMT,Lachlan Hanley,2017-09-18 05:07:48 GMT,202258,Lachlan Hanley,2017-09-18 08:07:33+03:00,42.60915589,26.20475492,4717720.177,434771.3817,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,18/09/2017,,,,,POINT(434771.381715 4717720.177394)
1.00005E+18,202039,Stephanie Black,2017-09-18 05:08:20.416 GMT,Stephanie Black,2017-09-18 05:08:20 GMT,202039,Stephanie Black,2017-09-18 08:08:08+03:00,42.15521307,26.06459393,4667432.986,422720.0899,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(422720.089932 4667432.986159)
1.00003E+18,202259,Lachlan Hanley,2017-09-18 05:08:24.798 GMT,Lachlan Hanley,2017-09-18 05:08:24 GMT,202259,Lachlan Hanley,2017-09-18 08:08:12+03:00,42.61006407,26.20839108,4717818.228,435070.5765,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,18/09/2017,,,,,POINT(435070.576451 4717818.227847)
1.00003E+18,202260,Lachlan Hanley,2017-09-18 05:08:50.180 GMT,Lachlan Hanley,2017-09-18 05:08:50 GMT,202260,Lachlan Hanley,2017-09-18 08:08:40+03:00,42.60878611,26.21596624,4717670.537,435690.5951,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(435690.595106 4717670.53653)
1.00003E+18,202261,Lachlan Hanley,2017-09-18 05:09:25.540 GMT,Lachlan Hanley,2017-09-18 05:09:25 GMT,202261,Lachlan Hanley,2017-09-18 08:09:14+03:00,42.60391721,26.22232345,4717125.075,436207.0726,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(436207.072604 4717125.075481)
1.00005E+18,202040,Stephanie Black,2017-09-18 05:09:45.529 GMT,Stephanie Black,2017-09-18 05:09:45 GMT,202040,Stephanie Black,2017-09-18 08:09:35+03:00,42.14564035,26.1457619,4666299.804,429415.3156,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(429415.31559 4666299.804208)
1.00003E+18,202262,Lachlan Hanley,2017-09-18 05:10:03.914 GMT,Lachlan Hanley,2017-09-18 05:10:03 GMT,202262,Lachlan Hanley,2017-09-18 08:09:52+03:00,42.60492494,26.23344701,4717228.651,437120.5584,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(437120.55835 4717228.650949)
1.00005E+18,202041,Stephanie Black,2017-09-18 05:10:23.560 GMT,Stephanie Black,2017-09-18 05:10:29 GMT,202041,Stephanie Black,2017-09-18 08:10:16+03:00,42.13824616,26.17457055,4665455.391,431787.8208,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(431787.820804 4665455.391331)
1.00003E+18,202263,Lachlan Hanley,2017-09-18 05:10:51.480 GMT,Lachlan Hanley,2017-09-18 05:10:51 GMT,202263,Lachlan Hanley,2017-09-18 08:10:42+03:00,42.59595175,26.21716622,4716244.479,435775.8416,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(435775.841614 4716244.47899)
1.00005E+18,202042,Stephanie Black,2017-09-18 05:11:05.276 GMT,Stephanie Black,2017-09-18 05:11:05 GMT,202042,Stephanie Black,2017-09-18 08:10:51+03:00,42.14674237,26.16763755,4666404.311,431224.0802,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(431224.080212 4666404.311279)
1.00003E+18,202264,Lachlan Hanley,2017-09-18 05:11:17.360 GMT,Lachlan Hanley,2017-09-18 05:11:17 GMT,202264,Lachlan Hanley,2017-09-18 08:11:06+03:00,42.59576471,26.20322152,4716234.384,434631.6082,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(434631.608181 4716234.384017)
1.00003E+18,202265,Lachlan Hanley,2017-09-18 05:11:47.028 GMT,Lachlan Hanley,2017-09-18 05:11:54 GMT,202265,Lachlan Hanley,2017-09-18 08:11:39+03:00,42.60035302,26.18568361,4716757.57,433197.6765,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(433197.676536 4716757.56982)
1.00005E+18,202043,Stephanie Black,2017-09-18 05:12:15.903 GMT,Stephanie Black,2017-09-18 05:12:15 GMT,202043,Stephanie Black,2017-09-18 08:12:04+03:00,42.13901112,26.19268139,4665526.018,433285.2848,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(433285.28477 4665526.017902)
1.00003E+18,202266,Lachlan Hanley,2017-09-18 05:12:21.098 GMT,Lachlan Hanley,2017-09-18 05:12:21 GMT,202266,Lachlan Hanley,2017-09-18 08:12:10+03:00,42.59386918,26.16351259,4716055.331,431371.7542,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(431371.754178 4716055.331419)
1.00005E+18,202044,Stephanie Black,2017-09-18 05:12:54.260 GMT,Stephanie Black,2017-09-18 05:12:54 GMT,202044,Stephanie Black,2017-09-18 08:12:43+03:00,42.1446138,26.20315567,4666139.968,434156.6634,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(434156.663408 4666139.968396)
1.00005E+18,202045,Stephanie Black,2017-09-18 05:13:15.973 GMT,Stephanie Black,2017-09-18 05:13:26 GMT,202045,Stephanie Black,2017-09-18 08:13:09+03:00,42.14651016,26.21302394,4666342.964,434974.0252,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(434974.025211 4666342.963568)
1.00005E+18,202046,Stephanie Black,2017-09-18 05:14:02.572 GMT,Stephanie Black,2017-09-18 05:14:02 GMT,202046,Stephanie Black,2017-09-18 08:13:51+03:00,42.14695128,26.24029004,4666371.536,437227.4086,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(437227.408645 4666371.536379)
1.00003E+18,202267,Lachlan Hanley,2017-09-18 05:14:05.247 GMT,Lachlan Hanley,2017-09-18 05:14:05 GMT,202267,Lachlan Hanley,2017-09-18 08:13:55+03:00,42.59810894,26.08038451,4716596.864,424556.7128,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(424556.712766 4716596.863924)
1.00005E+18,202047,Stephanie Black,2017-09-18 05:14:34.687 GMT,Stephanie Black,2017-09-18 05:14:41 GMT,202047,Stephanie Black,2017-09-18 08:14:27+03:00,42.11765243,26.22473568,4663129.966,435912.6587,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(435912.658663 4663129.965936)
1.00003E+18,202268,Lachlan Hanley,2017-09-18 05:14:36.581 GMT,Lachlan Hanley,2017-09-18 05:14:36 GMT,202268,Lachlan Hanley,2017-09-18 08:14:27+03:00,42.59706116,26.05655407,4716502.032,422600.4032,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(422600.403231 4716502.032264)
1.00005E+18,202048,Stephanie Black,2017-09-18 05:15:05.718 GMT,Stephanie Black,2017-09-18 05:15:11 GMT,202048,Stephanie Black,2017-09-18 08:14:57+03:00,42.12985179,26.21588133,4664491.169,435193.1422,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(435193.142168 4664491.169452)
1.00003E+18,202269,Lachlan Hanley,2017-09-18 05:15:19.763 GMT,Lachlan Hanley,2017-09-18 05:15:19 GMT,202269,Lachlan Hanley,2017-09-18 08:15:09+03:00,42.59590073,26.02231214,4716405.056,419789.7093,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(419789.709344 4716405.056082)
1.00005E+18,202049,Stephanie Black,2017-09-18 05:15:38.760 GMT,Stephanie Black,2017-09-18 05:15:44 GMT,202049,Stephanie Black,2017-09-18 08:15:30+03:00,42.11925007,26.20348469,4663323.516,434157.5847,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(434157.58472 4663323.516026)
1.00003E+18,202270,Lachlan Hanley,2017-09-18 05:16:13.750 GMT,Lachlan Hanley,2017-09-18 05:16:13 GMT,202270,Lachlan Hanley,2017-09-18 08:16:03+03:00,42.5842506,26.01785574,4715115.638,419409.0907,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(419409.090742 4715115.63756)
1.00005E+18,202050,Stephanie Black,2017-09-18 05:16:57.460 GMT,Stephanie Black,2017-09-18 05:16:57 GMT,202050,Stephanie Black,2017-09-18 08:16:45+03:00,42.11187228,26.20454008,4662503.532,434237.2001,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,18/09/2017,,,,,POINT(434237.200149 4662503.531621)
1.00003E+18,202271,Lachlan Hanley,2017-09-18 05:17:02.600 GMT,Lachlan Hanley,2017-09-18 05:17:02 GMT,202271,Lachlan Hanley,2017-09-18 08:16:52+03:00,42.59006987,26.0961884,4715690.228,425843.7083,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(425843.708284 4715690.22774)
1.00005E+18,202051,Stephanie Black,2017-09-18 05:17:41.336 GMT,Stephanie Black,2017-09-18 05:17:41 GMT,202051,Stephanie Black,2017-09-18 08:17:30+03:00,42.13161327,26.19699549,4664701.255,433634.07,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(433634.069976 4664701.254726)
1.00003E+18,202272,Lachlan Hanley,2017-09-18 05:17:42.738 GMT,Lachlan Hanley,2017-09-18 05:17:42 GMT,202272,Lachlan Hanley,2017-09-18 08:17:32+03:00,42.59186425,26.11931705,4715869.477,427743.4625,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(427743.462542 4715869.477224)
1.00003E+18,202273,Lachlan Hanley,2017-09-18 05:18:16.965 GMT,Lachlan Hanley,2017-09-18 05:18:16 GMT,202273,Lachlan Hanley,2017-09-18 08:18:05+03:00,42.58419566,26.13383897,4715005.654,428926.2248,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(428926.224758 4715005.653575)
1.00003E+18,202274,Lachlan Hanley,2017-09-18 05:18:47.211 GMT,Lachlan Hanley,2017-09-18 05:18:47 GMT,202274,Lachlan Hanley,2017-09-18 08:18:35+03:00,42.59195059,26.14274328,4715859.335,429665.6012,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(429665.601158 4715859.335116)
1.00005E+18,202052,Stephanie Black,2017-09-18 05:19:03.071 GMT,Stephanie Black,2017-09-18 05:19:03 GMT,202052,Stephanie Black,2017-09-18 08:18:51+03:00,42.11156095,26.17849221,4662489.342,432083.4057,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(432083.405737 4662489.3417)
1.00003E+18,202275,Lachlan Hanley,2017-09-18 05:19:22.559 GMT,Lachlan Hanley,2017-09-18 05:20:11 GMT,202275,Lachlan Hanley,2017-09-18 08:19:16+03:00,42.58563395,26.15340074,4715149.127,430532.9938,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(430532.993813 4715149.126863)
1.00005E+18,202053,Stephanie Black,2017-09-18 05:19:53.684 GMT,Stephanie Black,2017-09-18 05:19:53 GMT,202053,Stephanie Black,2017-09-18 08:19:40+03:00,42.12592939,26.16801956,4664093.082,431233.1308,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(431233.130758 4664093.081829)
1.00005E+18,202054,Stephanie Black,2017-09-18 05:21:19.891 GMT,Stephanie Black,2017-09-18 05:21:19 GMT,202054,Stephanie Black,2017-09-18 08:21:08+03:00,42.12254205,26.13703952,4663742.384,428668.6739,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(428668.673917 4663742.384017)
1.00005E+18,202055,Stephanie Black,2017-09-18 05:21:43.822 GMT,Stephanie Black,2017-09-18 05:21:43 GMT,202055,Stephanie Black,2017-09-18 08:21:31+03:00,42.12103891,26.13746399,4663575.132,428702.0753,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(428702.07533 4663575.131607)
1.00005E+18,202056,Stephanie Black,2017-09-18 05:22:11.755 GMT,Stephanie Black,2017-09-18 05:22:11 GMT,202056,Stephanie Black,2017-09-18 08:21:56+03:00,42.12083011,26.1356014,4663553.505,428547.8759,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,18/09/2017,,,,,POINT(428547.875877 4663553.505339)
1.00005E+18,202057,Stephanie Black,2017-09-18 05:23:15.912 GMT,Stephanie Black,2017-09-18 05:23:15 GMT,202057,Stephanie Black,2017-09-18 08:23:05+03:00,42.1061761,26.12258254,4661937.407,427455.0043,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(427455.004255 4661937.406875)
1.00005E+18,202058,Stephanie Black,2017-09-18 05:23:44.497 GMT,Stephanie Black,2017-09-18 05:23:53 GMT,202058,Stephanie Black,2017-09-18 08:23:36+03:00,42.12066391,26.10685709,4663559.495,426171.6283,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(426171.628333 4663559.495021)
1.00003E+18,202276,Lachlan Hanley,2017-09-18 05:23:48.332 GMT,Lachlan Hanley,2017-09-18 05:23:48 GMT,202276,Lachlan Hanley,2017-09-18 08:23:38+03:00,42.58987431,26.18639617,4715593.437,433244.9474,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(433244.947391 4715593.437285)
1.00003E+18,202277,Lachlan Hanley,2017-09-18 05:24:23.678 GMT,Lachlan Hanley,2017-09-18 05:24:23 GMT,202277,Lachlan Hanley,2017-09-18 08:24:13+03:00,42.5868967,26.20262998,4715250.127,434573.8021,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(434573.802058 4715250.126759)
1.00005E+18,202059,Stephanie Black,2017-09-18 05:24:24.372 GMT,Stephanie Black,2017-09-18 05:24:30 GMT,202059,Stephanie Black,2017-09-18 08:24:17+03:00,42.12639211,26.09477681,4664206.024,425179.7883,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(425179.788268 4664206.024122)
1.00005E+18,202060,Stephanie Black,2017-09-18 05:24:57.440 GMT,Stephanie Black,2017-09-18 05:24:57 GMT,202060,Stephanie Black,2017-09-18 08:24:44+03:00,42.12779157,26.0916417,4664364.161,424922.3097,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(424922.309702 4664364.160548)
1.00005E+18,202061,Stephanie Black,2017-09-18 05:25:27.374 GMT,Stephanie Black,2017-09-18 05:25:27 GMT,202061,Stephanie Black,2017-09-18 08:25:16+03:00,42.12700691,26.08940009,4664279.011,424736.1056,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(424736.105609 4664279.011138)
1.00003E+18,202278,Lachlan Hanley,2017-09-18 05:26:57.647 GMT,Lachlan Hanley,2017-09-18 05:26:57 GMT,202278,Lachlan Hanley,2017-09-18 08:26:46+03:00,42.58150588,26.22726876,4714632.778,436590.0234,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(436590.023372 4714632.778061)
1.00005E+18,202062,Stephanie Black,2017-09-18 05:26:58.194 GMT,Stephanie Black,2017-09-18 05:26:58 GMT,202062,Stephanie Black,2017-09-18 08:26:45+03:00,42.12447436,26.00986427,4664070.965,418158.9,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,18/09/2017,,,,,POINT(418158.900002 4664070.964589)
1.00003E+18,202279,Lachlan Hanley,2017-09-18 05:27:24.294 GMT,Lachlan Hanley,2017-09-18 05:27:24 GMT,202279,Lachlan Hanley,2017-09-18 08:27:17+03:00,42.57815913,26.1956181,4714285.339,433989.2397,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(433989.239731 4714285.338985)
1.00005E+18,202063,Stephanie Black,2017-09-18 05:27:36.068 GMT,Stephanie Black,2017-09-18 05:27:36 GMT,202063,Stephanie Black,2017-09-18 08:27:21+03:00,42.13043294,26.01349831,4664729.087,418466.9216,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,18/09/2017,,,,,POINT(418466.921561 4664729.087221)
1.00003E+18,202280,Lachlan Hanley,2017-09-18 05:27:51.653 GMT,Lachlan Hanley,2017-09-18 05:27:57 GMT,202280,Lachlan Hanley,2017-09-18 08:27:45+03:00,42.58166389,26.15576956,4714706.346,430722.9707,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(430722.9707 4714706.346227)
1.00005E+18,202064,Stephanie Black,2017-09-18 05:28:33.211 GMT,Stephanie Black,2017-09-18 05:28:33 GMT,202064,Stephanie Black,2017-09-18 08:28:19+03:00,42.11314128,26.00731415,4662815.067,417933.4912,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,18/09/2017,,,,,POINT(417933.491185 4662815.066933)
1.00003E+18,202282,Lachlan Hanley,2017-09-18 05:28:54.116 GMT,Lachlan Hanley,2017-09-18 05:28:54 GMT,202282,Lachlan Hanley,2017-09-18 08:28:44+03:00,42.5834218,26.14205087,4714912.863,429599.1943,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(429599.194339 4714912.862559)
1.00005E+18,202065,Stephanie Black,2017-09-18 05:29:01.666 GMT,Stephanie Black,2017-09-18 05:29:01 GMT,202065,Stephanie Black,2017-09-18 08:28:50+03:00,42.10860982,26.01096501,4662308.426,418229.4909,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(418229.490908 4662308.425822)
1.00003E+18,202283,Lachlan Hanley,2017-09-18 05:29:14.796 GMT,Lachlan Hanley,2017-09-18 05:29:14 GMT,202283,Lachlan Hanley,2017-09-18 08:29:03+03:00,42.58337609,26.13990909,4714909.57,429423.3937,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(429423.39369 4714909.569713)
1.00005E+18,202066,Stephanie Black,2017-09-18 05:29:37.407 GMT,Stephanie Black,2017-09-18 05:29:37 GMT,202066,Stephanie Black,2017-09-18 08:29:25+03:00,42.11220719,26.03149104,4662688.41,419931.0674,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,,No,18/09/2017,,,,,POINT(419931.067368 4662688.410286)
1.00003E+18,202284,Lachlan Hanley,2017-09-18 05:29:41.408 GMT,Lachlan Hanley,2017-09-18 05:29:41 GMT,202284,Lachlan Hanley,2017-09-18 08:29:26+03:00,42.5806858,26.13539224,4714614.611,429049.7006,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,18/09/2017,,,,,POINT(429049.700618 4714614.611373)
